"IndicatorName","SurveyID","FormularString","Latest...1.x","Sample.Size.x","Overall.Mean.x","Max.Leaf.Size.x","Max.Leaf.Access.x","Min.Leaf.Size.x","Min.Leaf.Access.x","Max.Leaf.Characteristics.x","Min.Leaf.Characteristics.x","InUse.x","Latest...1.y","Sample.Size.y","Overall.Mean.y","Max.Leaf.Size.y","Max.Leaf.Access.y","Min.Leaf.Size.y","Min.Leaf.Access.y","Max.Leaf.Characteristics.y","Min.Leaf.Characteristics.y","InUse.y","VariableID","DatasetSource","MergeResult","AnaResult","Country_ISO","Year","TreeID"
"Wasting","BGD2019","Ethnicity+MotherEducation+NUnder5+PoorerHousehold+Religion+Residence+Sex","1","22010.6354624118",0.100212500402984,"0.056238416470284",0.149700434764187,"0.064681426886893","0.064316518883456","MAX-leaf // PoorerHousehold ~ 1 // Sex ~ Male // NUnder5 ~ 2 + 3 + 4 + 5","MIN-leaf // PoorerHousehold~0 // MotherEducation~Secondary // Sex~Female // Residence~Urban","NAN","1","22010.6354624118",0.100212500402984,"0.056238416470284",0.149700434764187,"0.064681426886893","0.064316518883456","MAX-leaf // PoorerHousehold ~ 1 // Sex ~ Male // NUnder5 ~ 2 + 3 + 4 + 5","MIN-leaf // PoorerHousehold~0 // MotherEducation~Secondary // Sex~Female // Residence~Urban","Y","K17","","Other","Other","BGD","2019","BGD+2019+Wasting+Ethnicity+MotherEducation+NUnder5+PoorerHousehold+Religion+Residence+Sex"
"Wasting","LAO2017","MotherEducation+NUnder5+PoorerHousehold+Residence+Sex","1","11358.7298482253",0.090936749182257,"0.100529289435638",0.122246537927483,"0.186994859553961","0.057763032032724","MAX-leaf // PoorerHousehold ~ 1 // Residence ~ URBAN + RURAL WITH ROAD // Sex ~ MALE // NUnder5 ~ 2 + 3 + 4 + 5 + 6","MIN-leaf // PoorerHousehold~0 // NUnder5~2 + 3 + 4 + 5 + 6 + 7","Y","1","11358.7298482253",0.090936749182257,"0.100529289435638",0.122246537927483,"0.186994859553961","0.057763032032724","MAX-leaf // PoorerHousehold ~ 1 // Residence ~ URBAN + RURAL WITH ROAD // Sex ~ MALE // NUnder5 ~ 2 + 3 + 4 + 5 + 6","MIN-leaf // PoorerHousehold~0 // NUnder5~2 + 3 + 4 + 5 + 6 + 7","N","K17","","Both","Two","LAO","2017","LAO+2017+Wasting+MotherEducation+NUnder5+PoorerHousehold+Residence+Sex"
"Wasting","TKM2015","Language+MotherEducation+NUnder5+PoorerHousehold+Residence+Sex","0","3705.93585320607",0.041993358254859,"0.08774570184615",0.061314423276583,"0.135318278907588","0.017796986361215","MAX-leaf // Language ~ Turkmen // NUnder5 ~ 1 + 2 // Residence ~ Rural // PoorerHousehold ~ 0 // Sex ~ Male","MIN-leaf // Language~Turkmen // NUnder5~3","Y","0","3705.93585320607",0.041993358254859,"0.08774570184615",0.061314423276583,"0.135318278907588","0.017796986361215","MAX-leaf // Language ~ Turkmen // NUnder5 ~ 1 + 2 // Residence ~ Rural // PoorerHousehold ~ 0 // Sex ~ Male","MIN-leaf // Language~Turkmen // NUnder5~3","Y","K17","","Both","Two","TKM","2015","TKM+2015+Wasting+Language+MotherEducation+NUnder5+PoorerHousehold+Residence+Sex"
"Wasting","MNG2018","MotherEducation+NUnder5+PoorerHousehold+Residence+Sex","1","5882.34960537499",0.009951748598644,"0.14305126908061",0.023995963641928,"0.129853497085756","0.004778197208234","MAX-leaf // PoorerHousehold ~ 1 // Residence ~ Urban","MIN-leaf // PoorerHousehold~1 // Residence~Rural // Sex~FEMALE","Y","1","5882.34960537499",0.009951748598644,"0.14305126908061",0.023995963641928,"0.129853497085756","0.004778197208234","MAX-leaf // PoorerHousehold ~ 1 // Residence ~ Urban","MIN-leaf // PoorerHousehold~1 // Residence~Rural // Sex~FEMALE","Y","K17","","Both","Two","MNG","2018","MNG+2018+Wasting+MotherEducation+NUnder5+PoorerHousehold+Residence+Sex"
"Wasting","AFG2010","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","1","No Analysis",NA,"",NA,"","","","","Y","K17","","Other","None","AFG","2010","AFG+2010+Wasting+"
"Wasting","KGZ2014","Language+MotherEducation+NUnder5+PoorerHousehold+Religion+Residence+Sex","0","4414.49828331354",0.029159320582606,"0.065401496681152",0.067247413288827,"0.093601415440708","0.01588717295727","MAX-leaf // Language ~ Uzbek // MotherEducation ~ Secondary","MIN-leaf // Language~MinorLanguage + Kyrgyz + Russian // PoorerHousehold~1 // MotherEducation~Lower","Y","0","4414.49828331354",0.029159320582606,"0.065401496681152",0.067247413288827,"0.093601415440708","0.01588717295727","MAX-leaf // Language ~ Uzbek // MotherEducation ~ Secondary","MIN-leaf // Language~MinorLanguage + Kyrgyz + Russian // PoorerHousehold~1 // MotherEducation~Lower","Y","K17","","Both","Two","KGZ","2014","KGZ+2014+Wasting+Language+MotherEducation+NUnder5+PoorerHousehold+Religion+Residence+Sex"
"Wasting","KGZ2014","MotherEducation+NUnder5+PoorerHousehold+Residence+Sex","0","4414.49828331354",0.029159320582606,"0.167617081234259",0.047181644326435,"0.128660593606924","0.017941145543077","MAX-leaf // PoorerHousehold ~ 1 // NUnder5 ~ 2 + 3 + 4 + 5 // MotherEducation ~ Secondary","MIN-leaf // PoorerHousehold~0 // NUnder5~1 // Residence~Rural","Y","0","4414.49828331354",0.029159320582606,"0.167617081234259",0.047181644326435,"0.128660593606924","0.017941145543077","MAX-leaf // PoorerHousehold ~ 1 // NUnder5 ~ 2 + 3 + 4 + 5 // MotherEducation ~ Secondary","MIN-leaf // PoorerHousehold~0 // NUnder5~1 // Residence~Rural","Y","K17","","Both","Two","KGZ","2014","KGZ+2014+Wasting+MotherEducation+NUnder5+PoorerHousehold+Residence+Sex"
"Wasting","MNG2013","Ethnicity+MotherEducation+NUnder5+PoorerHousehold+Religion+Residence+Sex","0","5715.27371981937",0.010099111712239,"0.07816955321767",0.021883869204511,"0.162733317126664","0.001396724151797","MAX-leaf // Religion ~ No religion // NUnder5 ~ 1 // MotherEducation ~ Secondary // Sex ~ Male","MIN-leaf // Religion~Buddism + No religion // NUnder5~2 + 3 + 4 // PoorerHousehold~0","Y","0","5715.27371981937",0.010099111712239,"0.07816955321767",0.021883869204511,"0.162733317126664","0.001396724151797","MAX-leaf // Religion ~ No religion // NUnder5 ~ 1 // MotherEducation ~ Secondary // Sex ~ Male","MIN-leaf // Religion~Buddism + No religion // NUnder5~2 + 3 + 4 // PoorerHousehold~0","Y","K17","","Both","Two","MNG","2013","MNG+2013+Wasting+Ethnicity+MotherEducation+NUnder5+PoorerHousehold+Religion+Residence+Sex"
"Wasting","NPL61","MotherEducation+PoorerHousehold+Residence+Sex+Under5","0","2536.231928",0.115148536210684,"0.121993287200665",0.149043166221223,"0.151711285451493","0.041746123707422","MAX-leaf // MotherEducation ~ Lower // PoorerHousehold ~ 1 // Under5 ~ 2 + 3 + 5 // Sex ~ Male","MIN-leaf // MotherEducation~Secondary + Higher // Sex~Female","Y","0","2536.231928",0.115148536210684,"0.121993287200665",0.149043166221223,"0.151711285451493","0.041746123707422","MAX-leaf // MotherEducation ~ Lower // PoorerHousehold ~ 1 // Under5 ~ 2 + 3 + 5 // Sex ~ Male","MIN-leaf // MotherEducation~Secondary + Higher // Sex~Female","Y","K17","","Both","Two","NPL","2011","NPL+2011+Wasting+MotherEducation+PoorerHousehold+Residence+Sex+Under5"
"Wasting","MNG2013","MotherEducation+NUnder5+PoorerHousehold+Residence+Sex","0","5715.27371981937",0.010099111712239,"0.12094015841854",0.014344766271075,"0.255210761863314","0.004989363227885","MAX-leaf // Sex ~ Female // MotherEducation ~ Secondary // PoorerHousehold ~ 1","MIN-leaf // Sex~Female // MotherEducation~Lower + Higher","Y","0","5715.27371981937",0.010099111712239,"0.12094015841854",0.014344766271075,"0.255210761863314","0.004989363227885","MAX-leaf // Sex ~ Female // MotherEducation ~ Secondary // PoorerHousehold ~ 1","MIN-leaf // Sex~Female // MotherEducation~Lower + Higher","Y","K17","","Both","Two","MNG","2013","MNG+2013+Wasting+MotherEducation+NUnder5+PoorerHousehold+Residence+Sex"
"WaterOnsitePR","PAK71","aGroupPR+EducationPR+PoorerHousehold+Residence+Sex","1","80058.072788",0.731957887697036,"0.122202565766316",0.790149739021044,"0.123918530930298","0.67472572541272","MAX-leaf // PoorerHousehold ~ 0 // EducationPR ~ Lower // aGroupPR ~ 25-59 + 60+","MIN-leaf // PoorerHousehold~1 // aGroupPR~0-24 // Sex~Female","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","C20","","ALL","All","PAK","2018","PAK+2018+WaterOnsitePR+aGroupPR+EducationPR+PoorerHousehold+Residence+Sex"
"WaterOnsitePR","TLS71","aGroupPR+EducationPR+PoorerHousehold+Residence+Sex","1","61110.952694",0.628870199462186,"0.136540113239295",0.906616206171024,"0.399524778909191","0.426058946463323","MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // EducationPR ~ Secondary + Higher","MIN-leaf // PoorerHousehold~1","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","C20","","ALL","All","TLS","2016","TLS+2016+WaterOnsitePR+aGroupPR+EducationPR+PoorerHousehold+Residence+Sex"
"WaterOnsitePR","IND71","aGroupPR+Caste+EducationPR+PoorerHousehold+Religion+Residence+Sex","1","2821817.714472",0.644454486981018,"0.096669936088705",0.882928931369813,"0.034292349122947","0.234539228709061","MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // Caste ~ OtherClass","MIN-leaf // PoorerHousehold~1 // Caste~ScheduleTribe // aGroupPR~0-24","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","C20","","ALL","All","IND","2016","IND+2016+WaterOnsitePR+aGroupPR+Caste+EducationPR+PoorerHousehold+Religion+Residence+Sex"
"WaterOnsitePR","IDN71","aGroupPR+EducationPR+PoorerHousehold+Residence+Sex","1","188565.613132",0.807469421582259,"0.241382510708041",0.940480490989997,"0.126649808718215","0.586553064045425","MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // EducationPR ~ Secondary + Higher","MIN-leaf // PoorerHousehold~1 // Residence~Rural // aGroupPR~0-24","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","C20","","ALL","All","IDN","2017","IDN+2017+WaterOnsitePR+aGroupPR+EducationPR+PoorerHousehold+Residence+Sex"
"WaterOnsitePR","BGD70","aGroupPR+EducationPR+PoorerHousehold+Residence+Sex","0","81203.001996",0.750586351401175,"0.154731224648803",0.860816092717776,"0.218097831517033","0.611503691756856","MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Rural // EducationPR ~ Secondary + Higher","MIN-leaf // PoorerHousehold~1 // aGroupPR~0-24","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","C20","","ALL","All","BGD","2014","BGD+2014+WaterOnsitePR+aGroupPR+EducationPR+PoorerHousehold+Residence+Sex"
"WaterOnsitePR","PHL70","aGroupPR+EducationPR+PoorerHousehold+Residence+Sex","1","117065.939758",0.795105480333695,"0.186901667096597",0.972143680776553,"0.138873565467527","0.553901565241339","MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // aGroupPR ~ 25-59 + 60+","MIN-leaf // PoorerHousehold~1 // EducationPR~Lower // Sex~Male","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","C20","","ALL","All","PHL","2017","PHL+2017+WaterOnsitePR+aGroupPR+EducationPR+PoorerHousehold+Residence+Sex"
"WaterOnsitePR","TJK70","aGroupPR+EducationPR+PoorerHousehold+Residence+Sex","1","47519.764363",0.634408318688405,"0.062408330044437",0.950207668886209,"0.133796453164875","0.452073875711601","MAX-leaf // Residence ~ Urban // EducationPR ~ Higher","MIN-leaf // Residence~Rural // PoorerHousehold~1 // EducationPR~Lower","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","C20","","ALL","All","TJK","2017","TJK+2017+WaterOnsitePR+aGroupPR+EducationPR+PoorerHousehold+Residence+Sex"
"WaterOnsitePR","MDV71","aGroupPR+EducationPR+PoorerHousehold+Residence+Sex","1","33260.722675",0.973654671530675,"0.391718205834221",0.99465046234148,"0.189688576542621","0.941326960790857","MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban","MIN-leaf // PoorerHousehold~1 // aGroupPR~0-24","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","C20","","ALL","All","MDV","2017","MDV+2017+WaterOnsitePR+aGroupPR+EducationPR+PoorerHousehold+Residence+Sex"
"WaterOnsitePR","KHM72","aGroupPR+EducationPR+PoorerHousehold+Residence+Sex","1","73848.855829",0.447129600835782,"0.081045232438791",0.733334676770064,"0.105483497754354","0.258957701538499","MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // aGroupPR ~ 25-59 + 60+","MIN-leaf // PoorerHousehold~1 // aGroupPR~0-24 // Sex~Female","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","C20","","ALL","All","KHM","2014","KHM+2014+WaterOnsitePR+aGroupPR+EducationPR+PoorerHousehold+Residence+Sex"
"WaterOnsitePR","ARM71","aGroupPR+EducationPR+PoorerHousehold+Residence+Sex","1","28055.337956",0.971173770236938,"0.27603944023579",0.99202326284157,"0.11223474527159","0.933454109470561","MAX-leaf // PoorerHousehold ~ 0 // EducationPR ~ Higher","MIN-leaf // PoorerHousehold~1 // EducationPR~Lower + Secondary // aGroupPR~0-24","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","C20","","ALL","All","ARM","2016","ARM+2016+WaterOnsitePR+aGroupPR+EducationPR+PoorerHousehold+Residence+Sex"
"WaterOnsitePR","IND71","aGroupPR+EducationPR+PoorerHousehold+Residence+Sex","1","2821817.714472",0.644454486981018,"0.184972550198397",0.85136249096178,"0.189771210132292","0.458647078221207","MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // EducationPR ~ Secondary + Higher","MIN-leaf // PoorerHousehold~1 // aGroupPR~25-59 + 60+","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","C20","","ALL","All","IND","2016","IND+2016+WaterOnsitePR+aGroupPR+EducationPR+PoorerHousehold+Residence+Sex"
"WaterOnsitePR","NPL7H","aGroupPR+EducationPR+PoorerHousehold+Residence+Sex","1","48934.016135",0.695232192615126,"0.188894821988444",0.819685106938566,"0.146939808867583","0.515335931443909","MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Rural","MIN-leaf // PoorerHousehold~1 // EducationPR~Lower // aGroupPR~0-24","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","C20","","ALL","All","NPL","2016","NPL+2016+WaterOnsitePR+aGroupPR+EducationPR+PoorerHousehold+Residence+Sex"
"WaterOnsitePR","PNG70","aGroupPR+EducationPR+PoorerHousehold+Residence+Sex","1","81622.789009",0.290348467550978,"0.048663915436191",0.767010599212067,"0.205345706762749","0.059997814327191","MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // aGroupPR ~ 25-59 + 60+","MIN-leaf // PoorerHousehold~1 // Sex~Male","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","C20","","ALL","All","PNG","2018","PNG+2018+WaterOnsitePR+aGroupPR+EducationPR+PoorerHousehold+Residence+Sex"
"WaterOnsitePR","MMR71","aGroupPR+EducationPR+PoorerHousehold+Residence+Sex","1","54256.841588",0.477616091474285,"0.143690775445432",0.750958118561508,"0.201212409319724","0.243588643586754","MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // EducationPR ~ Secondary + Higher","MIN-leaf // PoorerHousehold~1 // aGroupPR~25-59 + 60+","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","C20","","ALL","All","MMR","2016","MMR+2016+WaterOnsitePR+aGroupPR+EducationPR+PoorerHousehold+Residence+Sex"
"WaterOnsitePR","AFG70","aGroupPR+EducationPR+PoorerHousehold+Residence+Sex","1","197709.733669",0.362004355419463,"0.246311374808354",0.716760959483776,"0.125393286546557","0.122173576775214","MAX-leaf // Residence ~ Urban","MIN-leaf // Residence~Rural // PoorerHousehold~1 // aGroupPR~25-59 + 60+","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","C20","","ALL","All","AFG","2015","AFG+2015+WaterOnsitePR+aGroupPR+EducationPR+PoorerHousehold+Residence+Sex"
"WaterOnstieHL","KAZ2015","aGroupHL+EducationHL+PoorerHousehold+Residence+Sex","1","56803.4951634802",0.899681046424072,"0.465071247085086",0.991120804713498,"0.118456682288107","0.743272639672367","MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban","MIN-leaf // PoorerHousehold~1 // aGroupHL~25-59 + 60+ // Sex~Female","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","C21","","ALL","All","KAZ","2015","KAZ+2015+WaterOnstieHL+aGroupHL+EducationHL+PoorerHousehold+Residence+Sex"
"WaterOnstieHL","BGD2019","aGroupHL+EducationHL+PoorerHousehold+Residence+Sex","1","260959.306935838",0.824438780128063,"0.202242405080772",0.917404749422721,"0.241701017023023","0.695535143274724","MAX-leaf // PoorerHousehold ~ 0 // EducationHL ~ Secondary + Higher","MIN-leaf // PoorerHousehold~1 // aGroupHL~0-24 + 60+","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","C21","","ALL","All","BGD","2019","BGD+2019+WaterOnstieHL+aGroupHL+EducationHL+PoorerHousehold+Residence+Sex"
"WaterOnstieHL","TON2019","aGroupHL+EducationHL+PoorerHousehold+Residence+Sex","1","13232.1309812147",0.985333081806286,"0.185441350979821",0.998390049646088,"0.141739691977134","0.965254603879378","MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban","MIN-leaf // PoorerHousehold~1 // aGroupHL~25-59","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","C21","","ALL","All","TON","2019","TON+2019+WaterOnstieHL+aGroupHL+EducationHL+PoorerHousehold+Residence+Sex"
"WaterOnstieHL","BGD2019","aGroupHL+EducationHL+Ethnicity+PoorerHousehold+Religion+Residence+Sex","1","260959.306935838",0.824438780128063,"0.103440619312647",0.931240798910611,"0.044993324529443","0.538487678899807","MAX-leaf // PoorerHousehold ~ 0 // Religion ~ MUSLIM // EducationHL ~ Secondary + Higher // aGroupHL ~ 25-59 + 60+","MIN-leaf // PoorerHousehold~1 // Religion~HINDU + MinorReligion","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","C21","","ALL","All","BGD","2019","BGD+2019+WaterOnstieHL+aGroupHL+EducationHL+Ethnicity+PoorerHousehold+Religion+Residence+Sex"
"WaterOnstieHL","KIR2019","aGroupHL+EducationHL+PoorerHousehold+Residence+Sex","1","18107.26014053",0.60084804997874,"0.201500903411822",0.823067869752847,"0.312459855829792","0.313173830729887","MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // EducationHL ~ Secondary + Higher","MIN-leaf // PoorerHousehold~1 // EducationHL~Lower","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","C21","","ALL","All","KIR","2019","KIR+2019+WaterOnstieHL+aGroupHL+EducationHL+PoorerHousehold+Residence+Sex"
"WaterOnstieHL","VNM2013","aGroupHL+EducationHL+Ethnicity+PoorerHousehold+Religion+Residence+Sex","1","38506.1347546342",0.898702007074325,"0.229620197832773",0.993104631268326,"0.061398452970948","0.611096982842724","MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // Religion ~ Catholic + MinorReligion + NoReligion","MIN-leaf // PoorerHousehold~1 // Ethnicity~MinorEthnicity // aGroupHL~0-24","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","C21","","ALL","All","VNM","2013","VNM+2013+WaterOnstieHL+aGroupHL+EducationHL+Ethnicity+PoorerHousehold+Religion+Residence+Sex"
"WaterOnstieHL","NPL2019","aGroupHL+EducationHL+Language+PoorerHousehold+Religion+Residence+Sex","1","53815.3510770144",0.779917562939415,"0.041822483504977",0.948198228369673,"0.086739771555401","0.526305036436022","MAX-leaf // PoorerHousehold ~ 0 // Language ~ Maithili + Tharu // Residence ~ Rural","MIN-leaf // PoorerHousehold~1 // Language~Bhojpuri + Nepali // Residence~Urban","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","C21","","ALL","All","NPL","2019","NPL+2019+WaterOnstieHL+aGroupHL+EducationHL+Language+PoorerHousehold+Religion+Residence+Sex"
"WaterOnstieHL","VNM2013","aGroupHL+EducationHL+PoorerHousehold+Residence+Sex","1","38506.1347546342",0.898702007074325,"0.27817288703581",0.991728727365405,"0.166793317760227","0.75195064857725","MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban","MIN-leaf // PoorerHousehold~1 // aGroupHL~0-24","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","C21","","ALL","All","VNM","2013","VNM+2013+WaterOnstieHL+aGroupHL+EducationHL+PoorerHousehold+Residence+Sex"
"WaterOnstieHL","THA2019","aGroupHL+EducationHL+PoorerHousehold+Residence+Sex","1","101019.503759146",0.994443517223908,"0.325039906085925",0.999505875140446,"0.078288937548972","0.980510869140356","MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban","MIN-leaf // PoorerHousehold~1 // Residence~Rural // aGroupHL~0-24","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","C21","","ALL","All","THA","2019","THA+2019+WaterOnstieHL+aGroupHL+EducationHL+PoorerHousehold+Residence+Sex"
"WaterOnstieHL","BTN2010","aGroupHL+EducationHL+PoorerHousehold+Residence+Sex","1","67319.745842",0.920408945637207,"0.271241540525972",0.980577764868118,"0.196892382349589","0.866570130350561","MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban","MIN-leaf // PoorerHousehold~1 // aGroupHL~0-24","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","C21","","ALL","All","BTN","2010","BTN+2010+WaterOnstieHL+aGroupHL+EducationHL+PoorerHousehold+Residence+Sex"
"WaterOnstieHL","TON2019","aGroupHL+EducationHL+Ethnicity+PoorerHousehold+Religion+Residence+Sex","1","13232.1309812147",0.985333081806286,"0.219691089106874",1,"0.081197743987407","0.932566614563539","MAX-leaf // PoorerHousehold ~ 0 // Religion ~ LatterDaySaints + MinorReligion","MIN-leaf // PoorerHousehold~1 // Religion~LatterDaySaints","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","C21","","ALL","All","TON","2019","TON+2019+WaterOnstieHL+aGroupHL+EducationHL+Ethnicity+PoorerHousehold+Religion+Residence+Sex"
"WaterOnstieHL","KIR2019","aGroupHL+EducationHL+Ethnicity+PoorerHousehold+Religion+Residence+Sex","1","18107.26014053",0.60084804997874,"0.201500903411822",0.823067869752847,"0.204293615755693","0.292392571257977","MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // EducationHL ~ Secondary + Higher","MIN-leaf // PoorerHousehold~1 // Religion~LatterDaySaints + RomanCatholic // EducationHL~Lower","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","C21","","ALL","All","KIR","2019","KIR+2019+WaterOnstieHL+aGroupHL+EducationHL+Ethnicity+PoorerHousehold+Religion+Residence+Sex"
