ID,Source,Type,Type_Code,Country,Year,Latest = 1,Additional variables,Indicator Name,Formula,Sample Size,Overall Mean,Max Leaf Size,Max Leaf Access,Min Leaf Size,Min Leaf Access,Gap,Max Leaf Characteristics,Min Leaf Characteristics,Most imp. Var.,2nd var,3rd var,4th var,5th var,,,
,MICS,Children,,Turkmenistan,2015,0,Yes,ChildHealth , PoorerHousehold + Residence + Sex + MotherEducation + NUnder5 + Language,3703.00467188697,0.805704355776714,0.098511427110126,0.846866433820444,0.086311215926104,0.759044699574375,0.087821734246069,MAX-leaf // Language ~ MinorLanguage + Turkmen // NUnder5 ~ 1 + 2 + 3 // Sex ~ Female // PoorerHousehold ~ 0 // Residence ~ Rural,MIN-leaf // Language~Uzbek,PoorerHousehold,NUnder5,Residence,Language,,,,
Turkmenistan2015MICSchNotOverweight ,MICS,Children,ch,Turkmenistan,2015,0,No,NotOverweight , PoorerHousehold + Residence + Sex + MotherEducation + NUnder5,3705.93585320607,0.940876272649539,0.202904853828223,0.945602161233371,0.364352917487552,0.933282689045541,0.01231947218783,MAX-leaf // PoorerHousehold ~ 0 // NUnder5 ~ 1,MIN-leaf // PoorerHousehold~0 // NUnder5~2 + 3 + 4 + 5 + 6 + 7,NUnder5,PoorerHousehold,Residence,MotherEducation,,,,
Turkmenistan2015MICSchNotWasting ,MICS,Children,ch,Turkmenistan,2015,0,No,NotWasting , PoorerHousehold + Residence + Sex + MotherEducation + NUnder5,3705.93585320607,0.958006641745141,0.135174825241652,0.970669126987556,0.195372815496295,0.945651918930286,0.02501720805727,MAX-leaf // NUnder5 ~ 1 // Residence ~ Urban,MIN-leaf // NUnder5~1 // Residence~Rural,NUnder5,Residence,PoorerHousehold,MotherEducation,,,,
Turkmenistan2015MICSchNotStunting ,MICS,Children,ch,Turkmenistan,2015,0,No,NotStunting , PoorerHousehold + Residence + Sex + MotherEducation + NUnder5,3713.47024638988,0.884091230701716,0.239370060506636,0.917276292963447,0.196332126847673,0.866379772119127,0.05089652084432,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Rural,MIN-leaf // PoorerHousehold~0 // Residence~Urban // NUnder5~2 + 3 + 4 + 5 + 6 + 7,Residence,PoorerHousehold,NUnder5,MotherEducation,,,,
Turkmenistan2015MICSchOverweight ,MICS,Children,ch,Turkmenistan,2015,0,No,Overweight , PoorerHousehold + Residence + Sex + MotherEducation + NUnder5,3705.93585320607,0.059123727350461,0.364352917487552,0.066717310954456,0.202904853828223,0.054397838766629,0.012319472187827,MAX-leaf // PoorerHousehold ~ 0 // NUnder5 ~ 2 + 3 + 4 + 5 + 6 + 7,MIN-leaf // PoorerHousehold~0 // NUnder5~1,NUnder5,PoorerHousehold,Residence,MotherEducation,,,,
Turkmenistan2015MICSchWasting ,MICS,Children,ch,Turkmenistan,2015,0,No,Wasting , PoorerHousehold + Residence + Sex + MotherEducation + NUnder5,3705.93585320607,0.041993358254859,0.195372815496295,0.054348081069713,0.135174825241652,0.029330873012444,0.025017208057269,MAX-leaf // NUnder5 ~ 1 // Residence ~ Rural,MIN-leaf // NUnder5~1 // Residence~Urban,NUnder5,Residence,PoorerHousehold,MotherEducation,,,,
Turkmenistan2015MICSchStunting ,MICS,Children,ch,Turkmenistan,2015,0,No,Stunting , PoorerHousehold + Residence + Sex + MotherEducation + NUnder5,3713.47024638988,0.115908769298283,0.196332126847673,0.133620227880873,0.239370060506636,0.082723707036554,0.050896520844319,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // NUnder5 ~ 2 + 3 + 4 + 5 + 6 + 7,MIN-leaf // PoorerHousehold~0 // Residence~Rural,Residence,PoorerHousehold,NUnder5,MotherEducation,,,,
Turkmenistan2015MICSchChildHealth ,MICS,Children,ch,Turkmenistan,2015,0,No,ChildHealth , PoorerHousehold + Residence + Sex + MotherEducation + NUnder5,3703.00467188697,0.805704355776714,0.20268094237421,0.828084253982192,0.211504189622483,0.78474404419588,0.043340209786312,MAX-leaf // NUnder5 ~ 1 // PoorerHousehold ~ 0,MIN-leaf // NUnder5~2 + 3 + 4 + 5 + 6 + 7 // Residence~Urban,Residence,PoorerHousehold,NUnder5,MotherEducation,,,,
Turkmenistan2019MICSchNotOverweight ,MICS,Children,ch,Turkmenistan,2019,1,No,NotOverweight , PoorerHousehold + Residence + MotherEducation + NUnder5 + Sex,3641.080706,0.968768744726638,0.109411681082358,0.990202008796391,0.233253766278917,0.953248414084917,0.036953594711474,MAX-leaf // Sex ~ Female // NUnder5 ~ 2 + 3 + 4 + 5 // Residence ~ Urban,MIN-leaf // Sex~Male // PoorerHousehold~1,PoorerHousehold,Sex,NUnder5,Residence,,,,
Turkmenistan2019MICSchNotStunting ,MICS,Children,ch,Turkmenistan,2019,1,No,NotStunting , PoorerHousehold + Residence + MotherEducation + NUnder5 + Sex,3643.325712,0.928789709318199,0.215294266833313,0.948103330577559,0.409309063992905,0.916703188971733,0.031400141605826,MAX-leaf // Residence ~ Urban // NUnder5 ~ 2 + 3 + 4 + 5,MIN-leaf // Residence~Rural // NUnder5~2 + 3 + 4 + 5 + 6 + 7 + 8,Residence,NUnder5,PoorerHousehold,MotherEducation,,,,
Turkmenistan2019MICSchNotWasting ,MICS,Children,ch,Turkmenistan,2019,1,No,NotWasting , PoorerHousehold + Residence + MotherEducation + NUnder5 + Sex,3641.080706,0.958014030079563,0.166569666528012,0.973790091064093,0.229593793024811,0.937164816282239,0.036625274781854,MAX-leaf // PoorerHousehold ~ 0 // NUnder5 ~ 2 + 3 + 4 + 8 // Sex ~ Female,MIN-leaf // PoorerHousehold~0 // NUnder5~1,NUnder5,Sex,PoorerHousehold,Residence,,,,
Turkmenistan2019MICSchOverweight ,MICS,Children,ch,Turkmenistan,2019,1,No,Overweight , PoorerHousehold + Residence + MotherEducation + NUnder5 + Sex,3641.080706,0.031231255273362,0.233253766278917,0.046751585915083,0.109411681082358,0.009797991203608,0.036953594711475,MAX-leaf // Sex ~ Male // PoorerHousehold ~ 1,MIN-leaf // Sex~Female // NUnder5~2 + 3 + 4 + 5 // Residence~Urban,PoorerHousehold,Sex,NUnder5,Residence,,,,
Turkmenistan2019MICSchStunting ,MICS,Children,ch,Turkmenistan,2019,1,No,Stunting , PoorerHousehold + Residence + MotherEducation + NUnder5 + Sex,3643.325712,0.071210290681801,0.409309063992905,0.083296811028265,0.215294266833313,0.05189666942244,0.031400141605824,MAX-leaf // Residence ~ Rural // NUnder5 ~ 2 + 3 + 4 + 5 + 6 + 7 + 8,MIN-leaf // Residence~Urban // NUnder5~2 + 3 + 4 + 5,Residence,NUnder5,PoorerHousehold,MotherEducation,,,,
Turkmenistan2019MICSchWasting ,MICS,Children,ch,Turkmenistan,2019,1,No,Wasting , PoorerHousehold + Residence + MotherEducation + NUnder5 + Sex,3641.080706,0.041985969920437,0.229593793024811,0.062835183717761,0.166569666528012,0.026209908935906,0.036625274781855,MAX-leaf // PoorerHousehold ~ 0 // NUnder5 ~ 1,MIN-leaf // PoorerHousehold~0 // NUnder5~2 + 3 + 4 + 8 // Sex~Female,NUnder5,Sex,PoorerHousehold,Residence,,,,
,MICS,Children,,Uzbekistan,2006,1,Yes,NotOverweight , PoorerHousehold + Residence + Sex + MotherEducation + NUnder5 + Language,4781.914421,0.871180400407254,0.075646459378575,0.913735635042896,0.049915679994558,0.809326920228875,0.104408714814021,MAX-leaf // Language ~ Uzbek // MotherEducation ~ Secondary // Sex ~ Female // NUnder5 ~ 2 + 3 + 4 + 5 // PoorerHousehold ~ 1,MIN-leaf // Language~MinorLanguage // Residence~Urban,Residence,MotherEducation,PoorerHousehold,Language,,,,
,MICS,Children,,Uzbekistan,2006,1,Yes,NotWasting , PoorerHousehold + Residence + Sex + MotherEducation + NUnder5 + Language,4781.914421,0.953875531307841,0.061534315358673,0.981924907654779,0.041611598929114,0.908898642424944,0.073026265229835,MAX-leaf // Sex ~ Female // NUnder5 ~ 3 + 4 + 5,MIN-leaf // Sex~Male // Residence~Urban // MotherEducation~Lower + Higher,NUnder5,MotherEducation,Residence,Sex,,,,
,MICS,Children,,Uzbekistan,2006,1,Yes,NotStunting , PoorerHousehold + Residence + Sex + MotherEducation + NUnder5 + Language,4820.135649,0.804288596069758,0.057144404028784,0.877968549073675,0.076587267845167,0.781117044806084,0.096851504267591,MAX-leaf // PoorerHousehold ~ 0 // Language ~ Uzbek + Russian // MotherEducation ~ Higher,MIN-leaf // PoorerHousehold~0 // Language~MinorLanguage,PoorerHousehold,MotherEducation,Language,Sex,,,,
,MICS,Children,,Uzbekistan,2006,1,Yes,Overweight , PoorerHousehold + Residence + Sex + MotherEducation + NUnder5 + Language,4781.914421,0.128819599592746,0.049915679994558,0.190673079771125,0.075646459378575,0.086264364957105,0.10440871481402,MAX-leaf // Language ~ MinorLanguage // Residence ~ Urban,MIN-leaf // Language~Uzbek // MotherEducation~Secondary // Sex~Female // NUnder5~2 + 3 + 4 + 5 // PoorerHousehold~1,Residence,MotherEducation,PoorerHousehold,Language,,,,
,MICS,Children,,Uzbekistan,2006,1,Yes,Wasting , PoorerHousehold + Residence + Sex + MotherEducation + NUnder5 + Language,4781.914421,0.046124468692159,0.041611598929114,0.091101357575056,0.061534315358673,0.01807509234522,0.073026265229836,MAX-leaf // Sex ~ Male // Residence ~ Urban // MotherEducation ~ Lower + Higher,MIN-leaf // Sex~Female // NUnder5~3 + 4 + 5,NUnder5,MotherEducation,Residence,Sex,,,,
,MICS,Children,,Uzbekistan,2006,1,Yes,Stunting , PoorerHousehold + Residence + Sex + MotherEducation + NUnder5 + Language,4820.135649,0.195711403930242,0.076587267845167,0.218882955193915,0.057144404028784,0.122031450926325,0.09685150426759,MAX-leaf // PoorerHousehold ~ 0 // Language ~ MinorLanguage,MIN-leaf // PoorerHousehold~0 // Language~Uzbek + Russian // MotherEducation~Higher,PoorerHousehold,MotherEducation,Language,Sex,,,,
,MICS,Children,,Uzbekistan,2006,1,Yes,ChildHealth , PoorerHousehold + Residence + Sex + MotherEducation + NUnder5 + Language,4713.046012,0.687455049611343,0.064890642107315,0.732885641334318,0.098908760239789,0.626563260137519,0.106322381196799,MAX-leaf // Sex ~ Male // MotherEducation ~ Secondary // PoorerHousehold ~ 0 // NUnder5 ~ 1 // Residence ~ Rural,MIN-leaf // Sex~Male // MotherEducation~Secondary // PoorerHousehold~1 // NUnder5~1,Residence,MotherEducation,Sex,NUnder5,,,,
Uzbekistan2006MICSchNotOverweight ,MICS,Children,ch,Uzbekistan,2006,1,No,NotOverweight , PoorerHousehold + Residence + Sex + MotherEducation + NUnder5,4781.914421,0.871180400407254,0.370874027818574,0.884338631013421,0.12664346089936,0.842802024085303,0.041536606928118,MAX-leaf // Residence ~ Rural // NUnder5 ~ 2 + 3 + 4 + 5,MIN-leaf // Residence~Urban // NUnder5~2 + 3 + 4,NUnder5,Residence,Sex,,,,,
Uzbekistan2006MICSchNotWasting ,MICS,Children,ch,Uzbekistan,2006,1,No,NotWasting , PoorerHousehold + Residence + Sex + MotherEducation + NUnder5,4781.914421,0.953875531307841,0.198756633708482,0.972944716759528,0.144819018290834,0.93025046439907,0.042694252360458,MAX-leaf // Sex ~ Female // Residence ~ Rural // NUnder5 ~ 2 + 3 + 4 + 5,MIN-leaf // Sex~Male // Residence~Urban,NUnder5,Residence,Sex,MotherEducation,,,,
Uzbekistan2006MICSchNotStunting ,MICS,Children,ch,Uzbekistan,2006,1,No,NotStunting , PoorerHousehold + Residence + Sex + MotherEducation + NUnder5,4820.135649,0.804288596069758,0.104572121762709,0.850536494053909,0.429164121019946,0.781568457148383,0.068968036905526,MAX-leaf // PoorerHousehold ~ 0 // MotherEducation ~ Secondary + Higher // Sex ~ Female // Residence ~ Urban,MIN-leaf // PoorerHousehold~1,PoorerHousehold,Residence,MotherEducation,Sex,,,,
Uzbekistan2006MICSchOverweight ,MICS,Children,ch,Uzbekistan,2006,1,No,Overweight , PoorerHousehold + Residence + Sex + MotherEducation + NUnder5,4781.914421,0.128819599592746,0.12664346089936,0.157197975914697,0.370874027818574,0.115661368986579,0.041536606928118,MAX-leaf // Residence ~ Urban // NUnder5 ~ 2 + 3 + 4,MIN-leaf // Residence~Rural // NUnder5~2 + 3 + 4 + 5,NUnder5,Residence,Sex,,,,,
Uzbekistan2006MICSchWasting ,MICS,Children,ch,Uzbekistan,2006,1,No,Wasting , PoorerHousehold + Residence + Sex + MotherEducation + NUnder5,4781.914421,0.046124468692159,0.144819018290834,0.069749535600929,0.198756633708482,0.027055283240472,0.042694252360457,MAX-leaf // Sex ~ Male // Residence ~ Urban,MIN-leaf // Sex~Female // Residence~Rural // NUnder5~2 + 3 + 4 + 5,NUnder5,Residence,Sex,MotherEducation,,,,
Uzbekistan2006MICSchStunting ,MICS,Children,ch,Uzbekistan,2006,1,No,Stunting , PoorerHousehold + Residence + Sex + MotherEducation + NUnder5,4820.135649,0.195711403930242,0.429164121019946,0.218431542851618,0.104572121762709,0.149463505946091,0.068968036905527,MAX-leaf // PoorerHousehold ~ 1,MIN-leaf // PoorerHousehold~0 // MotherEducation~Secondary + Higher // Sex~Female // Residence~Urban,PoorerHousehold,Residence,MotherEducation,Sex,,,,
Uzbekistan2006MICSchChildHealth ,MICS,Children,ch,Uzbekistan,2006,1,No,ChildHealth , PoorerHousehold + Residence + Sex + MotherEducation + NUnder5,4713.046012,0.687455049611343,0.286272457252642,0.714728567371683,0.181995006799437,0.646252576510152,0.068475990861531,MAX-leaf // Sex ~ Female // PoorerHousehold ~ 0,MIN-leaf // Sex~Male // MotherEducation~Secondary // PoorerHousehold~1,Sex,PoorerHousehold,MotherEducation,NUnder5,,,,
,MICS,Children,,Vanuatu,2007,1,Yes,NotOverweight , PoorerHousehold + Residence + Sex + MotherEducation + NUnder5 + Religion + Ethnicity,1316.528464,0.949957955485572,0.111032355165243,0.988562160449913,0.060356682117281,0.862059299565864,0.126502860884049,MAX-leaf // Residence ~ Rural // NUnder5 ~ 1 // PoorerHousehold ~ 1 // Sex ~ Male,MIN-leaf // Residence~Urban // Sex~Male // NUnder5~1,Residence,NUnder5,Sex,MotherEducation,,,,
,MICS,Children,,Vanuatu,2007,1,Yes,NotWasting , PoorerHousehold + Residence + Sex + MotherEducation + NUnder5 + Religion + Ethnicity,1316.528464,0.9387520025545,0.084237272518249,1,0.091865424339204,0.897086775582697,0.102913224417303,MAX-leaf // Residence ~ Rural // PoorerHousehold ~ 0 // NUnder5 ~ 1 // Sex ~ Female,MIN-leaf // Residence~Rural // PoorerHousehold~1 // MotherEducation~Lower // NUnder5~1 // Sex~Male,Residence,NUnder5,PoorerHousehold,Sex,,,,
,MICS,Children,,Vanuatu,2007,1,Yes,NotStunting , PoorerHousehold + Residence + Sex + MotherEducation + NUnder5 + Religion + Ethnicity,1312.317884,0.739508305748274,0.084507548325082,0.897472764999001,0.36485435871725,0.665220119927762,0.232252645071239,MAX-leaf // Sex ~ Female // NUnder5 ~ 1 // Residence ~ Rural // PoorerHousehold ~ 0,MIN-leaf // Sex~Male // MotherEducation~Lower,Sex,NUnder5,Residence,MotherEducation,,,,
,MICS,Children,,Vanuatu,2007,1,Yes,Overweight , PoorerHousehold + Residence + Sex + MotherEducation + NUnder5 + Religion + Ethnicity,1316.528464,0.050042044514428,0.060356682117281,0.137940700434136,0.111032355165243,0.011437839550087,0.126502860884049,MAX-leaf // Residence ~ Urban // Sex ~ Male // NUnder5 ~ 1,MIN-leaf // Residence~Rural // NUnder5~1 // PoorerHousehold~1 // Sex~Male,Residence,NUnder5,Sex,MotherEducation,,,,
,MICS,Children,,Vanuatu,2007,1,Yes,Wasting , PoorerHousehold + Residence + Sex + MotherEducation + NUnder5 + Religion + Ethnicity,1316.528464,0.0612479974455,0.091865424339204,0.102913224417303,0.084237272518249,0,0.102913224417303,MAX-leaf // Residence ~ Rural // PoorerHousehold ~ 1 // MotherEducation ~ Lower // NUnder5 ~ 1 // Sex ~ Male,MIN-leaf // Residence~Rural // PoorerHousehold~0 // NUnder5~1 // Sex~Female,Residence,NUnder5,PoorerHousehold,Sex,,,,
,MICS,Children,,Vanuatu,2007,1,Yes,Stunting , PoorerHousehold + Residence + Sex + MotherEducation + NUnder5 + Religion + Ethnicity,1312.317884,0.260491694251726,0.36485435871725,0.334779880072239,0.084507548325082,0.102527235000999,0.23225264507124,MAX-leaf // Sex ~ Male // MotherEducation ~ Lower,MIN-leaf // Sex~Female // NUnder5~1 // Residence~Rural // PoorerHousehold~0,Sex,NUnder5,Residence,MotherEducation,,,,
,MICS,Children,,Vanuatu,2007,1,Yes,ChildHealth , PoorerHousehold + Residence + Sex + MotherEducation + NUnder5 + Religion + Ethnicity,1299.916806,0.670789569744204,0.085313741993424,0.873379478069796,0.033237167025287,0.554225808757171,0.319153669312625,MAX-leaf // Sex ~ Female // Residence ~ Rural // NUnder5 ~ 1 // PoorerHousehold ~ 0,MIN-leaf // Sex~Female // Residence~Urban // MotherEducation~Lower,Sex,Residence,NUnder5,PoorerHousehold,,,,
Vanuatu2007MICSchNotOverweight ,MICS,Children,ch,Vanuatu,2007,1,No,NotOverweight , PoorerHousehold + Residence + Sex + MotherEducation + NUnder5,1316.528464,0.949957955485572,0.817750203994075,0.958250157706065,0.101994100144272,0.891101616126098,0.067148541579967,MAX-leaf // Residence ~ Rural,MIN-leaf // Residence~Urban // Sex~Male,Residence,Sex,PoorerHousehold,,,,,
Vanuatu2007MICSchNotWasting ,MICS,Children,ch,Vanuatu,2007,1,No,NotWasting , PoorerHousehold + Residence + Sex + MotherEducation + NUnder5,1316.528464,0.9387520025545,0.359142392989688,0.965281426488034,0.18224979600593,0.897540356461172,0.067741070026862,MAX-leaf // Residence ~ Rural // PoorerHousehold ~ 0,MIN-leaf // Residence~Urban,Residence,PoorerHousehold,NUnder5,MotherEducation,,,,
Vanuatu2007MICSchNotStunting ,MICS,Children,ch,Vanuatu,2007,1,No,NotStunting , PoorerHousehold + Residence + Sex + MotherEducation + NUnder5,1312.317884,0.739508305748274,0.227479249989402,0.840138276753478,0.36485435871725,0.665220119927762,0.174918156825716,MAX-leaf // Sex ~ Female // NUnder5 ~ 1,MIN-leaf // Sex~Male // MotherEducation~Lower,Sex,NUnder5,MotherEducation,Residence,,,,
Vanuatu2007MICSchOverweight ,MICS,Children,ch,Vanuatu,2007,1,No,Overweight , PoorerHousehold + Residence + Sex + MotherEducation + NUnder5,1316.528464,0.050042044514428,0.101994100144272,0.108898383873902,0.817750203994075,0.041749842293932,0.067148541579971,MAX-leaf // Residence ~ Urban // Sex ~ Male,MIN-leaf // Residence~Rural,Residence,Sex,PoorerHousehold,,,,,
Vanuatu2007MICSchWasting ,MICS,Children,ch,Vanuatu,2007,1,No,Wasting , PoorerHousehold + Residence + Sex + MotherEducation + NUnder5,1316.528464,0.0612479974455,0.18224979600593,0.102459643538828,0.359142392989688,0.034718573511966,0.067741070026862,MAX-leaf // Residence ~ Urban,MIN-leaf // Residence~Rural // PoorerHousehold~0,Residence,PoorerHousehold,NUnder5,MotherEducation,,,,
Vanuatu2007MICSchStunting ,MICS,Children,ch,Vanuatu,2007,1,No,Stunting , PoorerHousehold + Residence + Sex + MotherEducation + NUnder5,1312.317884,0.260491694251726,0.36485435871725,0.334779880072239,0.227479249989402,0.159861723246524,0.174918156825715,MAX-leaf // Sex ~ Male // MotherEducation ~ Lower,MIN-leaf // Sex~Female // NUnder5~1,Sex,NUnder5,MotherEducation,Residence,,,,
Vanuatu2007MICSchChildHealth ,MICS,Children,ch,Vanuatu,2007,1,No,ChildHealth , PoorerHousehold + Residence + Sex + MotherEducation + NUnder5,1299.916806,0.670789569744204,0.185944741143688,0.808786174051744,0.362903284135245,0.592632916952061,0.216153257099683,MAX-leaf // Sex ~ Female // Residence ~ Rural // NUnder5 ~ 1,MIN-leaf // Sex~Male // MotherEducation~Lower,Sex,Residence,NUnder5,MotherEducation,,,,
,MICS,Children,,Viet Nam,2010,0,Yes,NotOverweight , PoorerHousehold + Residence + Sex + MotherEducation + NUnder5 + Religion + Ethnicity,3568.03107482325,0.954034080448888,0.066603449821654,0.989042820891091,0.047974569947178,0.852917936371693,0.136124884519398,MAX-leaf // Residence ~ Rural // NUnder5 ~ 1 // Sex ~ Female // Religion ~ MinorReligion + Buddhism + Christian Catholic,MIN-leaf // Residence~Urban // Religion~Buddhism + Christian Catholic // Sex~Male,Residence,Religion,Sex,MotherEducation,,,,
,MICS,Children,,Viet Nam,2010,0,Yes,NotWasting , PoorerHousehold + Residence + Sex + MotherEducation + NUnder5 + Religion + Ethnicity,3568.03107482325,0.958090784436285,0.046243588650761,0.998433984545197,0.035291385257171,0.895695000274938,0.102738984270259,MAX-leaf // MotherEducation ~ Higher // Residence ~ Urban // Sex ~ Male,MIN-leaf // MotherEducation~Lower // Residence~Urban,MotherEducation,Residence,Sex,NUnder5,,,,
,MICS,Children,,Viet Nam,2010,0,Yes,NotStunting , PoorerHousehold + Residence + Sex + MotherEducation + NUnder5 + Religion + Ethnicity,3572.1074347994,0.769116170809036,0.165674740822735,0.91643279968179,0.0490425454607,0.510691432795212,0.405741366886578,MAX-leaf // PoorerHousehold ~ 0 // MotherEducation ~ Higher,MIN-leaf // PoorerHousehold~1 // Ethnicity~Non-Kinh // NUnder5~2 + 3 + 4,PoorerHousehold,Ethnicity,MotherEducation,Residence,,,,
,MICS,Children,,Viet Nam,2010,0,Yes,Overweight , PoorerHousehold + Residence + Sex + MotherEducation + NUnder5 + Religion + Ethnicity,3568.03107482325,0.045965919551112,0.047974569947178,0.147082063628307,0.066603449821654,0.010957179108909,0.136124884519398,MAX-leaf // Residence ~ Urban // Religion ~ Buddhism + Christian Catholic // Sex ~ Male,MIN-leaf // Residence~Rural // NUnder5~1 // Sex~Female // Religion~MinorReligion + Buddhism + Christian Catholic,Residence,Religion,Sex,MotherEducation,,,,
,MICS,Children,,Viet Nam,2010,0,Yes,Wasting , PoorerHousehold + Residence + Sex + MotherEducation + NUnder5 + Religion + Ethnicity,3568.03107482325,0.041909215563715,0.035291385257171,0.104304999725063,0.046243588650761,0.001566015454803,0.10273898427026,MAX-leaf // MotherEducation ~ Lower // Residence ~ Urban,MIN-leaf // MotherEducation~Higher // Residence~Urban // Sex~Male,MotherEducation,Residence,Sex,NUnder5,,,,
